ec90_state_id,ec90_district_id,ec90_town_id,shrid
"07","07","0006","11-24-802442"
"07","07","0008","11-24-802444"
"07","07","0009","11-24-802447"
"07","07","0010","11-24-507358"
"07","08","0001","11-24-802450"
"07","08","0002","11-24-508229"
"07","08","0004","11-24-802451"
"07","08","0005","11-24-802454"
"07","08","0006","11-24-802448"
"07","08","0007","11-24-508001"
"07","09","0001","11-24-802469"
"07","09","0002","11-24-802470"
"07","09","0003","11-24-802471"
"07","09","0004","11-24-802468"
"07","09","0005","11-24-802466"
"07","09","0006","11-24-510446"
"07","09","0007","11-24-802472"
"07","09","0008","11-24-510996"
"07","10","0001","11-24-802464"
"07","10","0002","11-24-802465"
"07","10","0005","11-24-802457"
"07","10","0006","11-24-802456"
"07","10","0010","11-24-802458"
"07","10","0011","11-24-802461"
"07","12","0000","11-24-802484"
"07","12","0001","11-24-802484"
"07","13","0001","11-24-802574"
"07","13","0002","11-24-802575"
"07","13","0003","11-24-517621"
"07","13","0005","11-24-802576"
"07","13","0006","11-24-802563"
"07","13","0009","11-24-802559"
"07","13","0010","11-24-802566"
"07","13","0011","11-24-802558"
"07","13","0012","11-24-802568"
"07","13","0015","11-24-802571"
"07","13","0016","11-24-802573"
"07","13","0017","11-24-802572"
"07","13","0018","11-24-517318"
"07","13","0019","11-24-802580"
"07","14","0001","11-24-802585"
"07","14","0002","11-24-802586"
"07","14","0004","11-24-519476"
"07","14","0005","11-24-802583"
"07","14","0006","11-24-802582"
"07","14","0009","11-24-802591"
"07","16","0002","11-24-802606"
"07","16","0006","11-24-522394"
"07","16","0007","11-24-802604"
"07","16","0008","11-24-802605"
"07","16","0009","11-24-802603"
"07","16","0010","11-24-521555"
"07","17","0001","11-24-802629"
"07","17","0002","11-24-802629"
"07","17","0003","11-24-802629"
"07","17","0004","11-24-802629"
"07","17","0005","11-24-802629"
"07","17","0006","11-24-802629"
"07","17","0007","11-24-802629"
"07","17","0008","11-24-802629"
"07","17","0009","11-24-802629"
"07","17","0010","11-24-802629"
"07","17","0011","11-24-802629"
"07","17","0012","11-24-802629"
"07","17","0013","11-24-802629"
"07","17","0014","11-24-802629"
"07","18","0009","11-24-802621"
"07","18","0010","11-24-802622"
"07","18","0011","11-24-802623"
"07","18","0014","11-24-802616"
"07","18","0018","11-24-802617"
"07","18","0024","11-24-523226"
"07","18","0025","11-24-802620"
"08","01","0001","11-06-800361"
"08","01","0004","11-06-800363"
"08","01","0005","11-06-800364"
"08","01","0006","11-06-800365"
"08","01","0007","11-06-800367"
"08","01","0008","11-06-800366"
"08","01","0009","11-06-057509"
"08","02","0001","11-06-058145"
"08","02","0006","11-06-800369"
"08","02","0010","11-06-058298"
"08","04","0001","11-06-800374"
"08","04","0002","11-06-800375"
"08","04","0003","11-06-800377"
"08","04","0004","11-06-800376"
"08","05","0001","11-06-800380"
"08","05","0004","11-06-800381"
"08","05","0005","11-06-059310"
"08","06","0001","11-06-800383"
"08","06","0002","11-06-800385"
"08","06","0003","11-06-800386"
"08","07","0001","11-06-800388"
"08","07","0002","11-06-800389"
"08","07","0003","11-06-800390"
"08","08","0001","11-06-800387"
"08","08","0002","11-06-800413"
"08","08","0003","11-06-800415"
"08","08","0004","11-06-800414"
"08","08","0005","91-08-0800103000"
"08","08","0006","11-06-800417"
"08","08","0007","11-06-800419"
"08","08","0008","11-06-800418"
"08","09","0002","11-06-800437"
"08","09","0003","11-06-800439"
"08","09","0004","11-06-800440"
"08","09","0005","11-06-800438"
"08","10","0001","11-06-800428"
"08","10","0002","11-06-800427"
"08","10","0003","11-06-800430"
"08","10","0007","11-06-800431"
"08","11","0001","11-06-800426"
"08","11","0002","11-06-800424"
"08","11","0003","11-06-800425"
"08","12","0001","11-06-800420"
"08","12","0002","11-06-800421"
"08","12","0003","11-06-800423"
"08","12","0004","11-06-800422"
"08","13","0001","11-06-800408"
"08","13","0002","11-06-800409"
"08","13","0003","11-06-800412"
"08","13","0004","11-06-800411"
"08","13","0005","11-06-061274"
"08","13","0006","11-06-800410"
"08","14","0001","11-06-800391"
"08","14","0002","11-06-800392"
"08","14","0003","11-06-800393"
"08","14","0004","11-06-800394"
"08","14","0005","11-06-800395"
"08","15","0001","11-06-800398"
"08","15","0002","11-06-800396"
"08","15","0003","11-06-060411"
"08","15","0004","11-06-800397"
"08","15","0005","11-06-061014"
"08","15","0006","11-06-800404"
"08","15","0007","11-06-800405"
"08","15","0008","11-06-800407"
"08","15","0009","11-06-800406"
"08","16","0001","11-06-800399"
"08","16","0002","11-06-800400"
"08","16","0003","11-06-800401"
"08","16","0004","11-06-800403"
"09","01","0001","11-02-800091"
"09","01","0002","11-02-800088"
"09","02","0001","11-02-800092"
"09","02","0002","11-02-800097"
"09","02","0003","11-02-800098"
"09","02","0005","11-02-800095"
"09","02","0006","11-02-800094"
"09","02","0007","11-02-800093"
"09","02","0008","11-02-800099"
"09","03","0001","11-02-800109"
"09","03","0002","11-02-800110"
"09","03","0003","11-02-800111"
"09","03","0004","11-02-800112"
"09","04","0001","11-02-800113"
"09","04","0002","11-02-800114"
"09","04","0003","11-02-800115"
"09","04","0004","11-02-800116"
"09","04","0005","11-02-800117"
"09","05","0001","11-02-800118"
"09","05","0002","11-02-800119"
"09","05","0003","11-02-800120"
"09","05","0004","11-02-800121"
"09","06","0001","11-02-800104"
"09","06","0002","11-02-800105"
"09","06","0004","11-02-800106"
"09","06","0005","11-02-800107"
"09","07","0002","11-02-800101"
"09","09","0001","11-02-800133"
"09","09","0002","11-02-800134"
"09","09","0003","11-02-800135"
"09","09","0006","11-02-024781"
"09","09","0007","11-02-800138"
"09","09","0008","11-02-800139"
"09","09","0009","11-02-800137"
"09","09","0010","11-02-800141"
"09","09","0011","11-02-800142"
"09","10","0001","11-02-800122"
"09","10","0003","11-02-800123"
"09","10","0004","11-02-800125"
"09","10","0005","11-02-800128"
"09","10","0007","11-02-800126"
"09","11","0001","11-02-800130"
"09","11","0002","11-02-022774"
"09","11","0003","11-02-800131"
"09","11","0004","11-02-800132"
"11","01","0001","11-29-803162"
"11","01","0002","11-29-803162"
"11","01","0003","11-29-803162"
"11","01","0004","11-29-803162"
"11","01","0005","11-29-803162"
"11","01","0006","11-29-803162"
"11","01","0007","11-29-803162"
"11","01","0008","11-29-803162"
"11","01","0009","11-29-803162"
"11","01","0010","11-29-803162"
"11","01","0011","11-29-803162"
"11","01","0012","11-29-803162"
"11","01","0013","11-29-803162"
"11","01","0014","11-29-803162"
"11","01","0015","11-29-803162"
"11","01","0016","11-29-803162"
"11","01","0017","11-29-803162"
"11","01","0018","11-29-803162"
"11","01","0019","11-29-803162"
"11","01","0020","11-29-803162"
"11","01","0021","11-29-803162"
"11","01","0022","11-29-803162"
"11","01","0023","11-29-803162"
"11","01","0024","11-29-803162"
"11","01","0025","11-29-803162"
"11","01","0026","11-29-803162"
"11","01","0027","11-29-803162"
"11","01","0028","11-29-803162"
"11","01","0029","11-29-803162"
"11","01","0030","11-29-803162"
"11","01","0031","11-29-803162"
"11","01","0032","11-29-803162"
"11","01","0033","11-29-803162"
"11","02","0007","11-29-803232"
"11","03","0003","11-29-803033"
"11","03","0007","11-29-803030"
"11","03","0009","11-29-597780"
"11","03","0012","11-29-598022"
"11","04","0001","11-29-598975"
"11","04","0009","11-29-803111"
"11","04","0012","11-29-803113"
"11","07","0003","11-29-803149"
"11","07","0005","11-29-803144"
"11","07","0009","11-29-803143"
"11","08","0003","11-29-803127"
"11","08","0005","11-29-803123"
"11","08","0006","11-29-803121"
"11","08","0007","11-29-803122"
"11","08","0008","11-29-803126"
"11","10","0004","11-29-803078"
"11","10","0016","11-29-803107"
"11","10","0020","11-29-803080"
"11","11","0004","11-29-803208"
"11","11","0006","11-29-803207"
"11","12","0001","11-29-803175"
"11","12","0009","11-29-803174"
"11","14","0001","11-29-803229"
"11","14","0007","11-29-803228"
"11","14","0015","11-29-803220"
"11","15","0003","11-29-803164"
"11","15","0007","11-29-803168"
"11","16","0009","11-29-803191"
"11","16","0015","11-29-803203"
"11","16","0018","11-29-803202"
"11","17","0010","11-29-601860"
"11","17","0011","11-29-803067"
"11","18","0004","11-29-803129"
"11","20","0006","91-11-2000113001"
"11","20","0012","11-29-602940"
"11","20","0014","11-29-803092"
"12","01","0001","11-32-627122"
"12","01","0002","11-32-803255"
"12","01","0003","11-32-803256"
"12","01","0004","11-32-803256"
"12","01","0005","11-32-803256"
"12","01","0006","11-32-803256"
"12","02","0001","11-32-803257"
"12","02","0002","11-32-803258"
"12","02","0011","11-32-627233"
"12","02","0020","11-32-803259"
"12","02","0021","11-32-803260"
"12","02","0022","11-32-627245"
"12","02","0030","11-32-803261"
"12","02","0037","11-32-627285"
"12","02","0044","11-32-627292"
"12","03","0001","11-32-803264"
"12","04","0001","11-32-627357"
"12","04","0002","11-32-627364"
"12","04","0003","11-32-803265"
"12","04","0009","11-32-627431"
"12","04","0010","11-32-627434"
"12","04","0011","11-32-627433"
"12","05","0001","11-32-803268"
"12","05","0002","11-32-803269"
"12","05","0003","11-32-803270"
"12","06","0001","11-32-803273"
"12","06","0002","11-32-803274"
"12","06","0003","11-32-627627"
"12","06","0005","11-32-803275"
"12","06","0006","11-32-803275"
"12","06","0007","11-32-803276"
"12","06","0008","11-32-627683"
"12","06","0009","11-32-803276"
"12","06","0025","11-32-803275"
"12","07","0001","11-32-803277"
"12","07","0002","11-32-627768"
"12","07","0006","11-32-803279"
"12","07","0033","91-12-0700111000"
"12","07","0034","11-32-803281"
"12","07","0035","11-32-627882"
"12","07","0036","11-32-803281"
"12","07","0038","11-32-803282"
"12","07","0039","11-32-803283"
"12","08","0001","11-32-803284"
"12","08","0004","11-32-627980"
"12","08","0005","11-32-627979"
"12","08","0007","11-32-627985"
"12","08","0009","11-32-803287"
"12","08","0013","11-32-627991"
"12","08","0014","11-32-627988"
"12","08","0015","11-32-627992"
"12","08","0016","11-32-803288"
"12","08","0019","11-32-628011"
"12","08","0021","11-32-628008"
"12","08","0023","11-32-803290"
"12","08","0024","11-32-628015"
"12","08","0025","11-32-803291"
"12","08","0026","11-32-628031"
"12","08","0027","11-32-628035"
"12","08","0028","11-32-803292"
"12","09","0002","11-32-803293"
"12","10","0001","11-32-803294"
"12","10","0002","11-32-628138"
"12","10","0003","11-32-803295"
"12","10","0004","11-32-803296"
"12","10","0005","11-32-628174"
"12","10","0006","11-32-803296"
"12","10","0007","11-32-803297"
"12","10","0008","11-32-628197"
"12","11","0002","11-32-628214"
"12","11","0003","11-32-628217"
"12","11","0004","11-32-803298"
"12","11","0005","11-32-803298"
"12","11","0006","11-32-803298"
"12","11","0007","11-32-803298"
"12","11","0010","11-32-628234"
"12","11","0012","11-32-803300"
"12","11","0013","11-32-628271"
"12","12","0001","11-32-803303"
"12","12","0002","11-32-803304"
"12","12","0003","11-32-628343"
"12","12","0004","11-32-803305"
"12","13","0006","91-12-1300300500"
"12","13","0007","11-32-803308"
"12","14","0001","11-32-803309"
"12","14","0002","11-32-628475"
"12","14","0003","11-32-803310"
"12","14","0004","11-32-803311"
"12","14","0010","11-32-803313"
"13","01","0001","11-23-802081"
"13","01","0002","11-23-802082"
"13","01","0003","11-23-802083"
"13","01","0004","11-23-802087"
"13","01","0005","11-23-802086"
"13","01","0006","11-23-802085"
"13","01","0007","11-23-802084"
"13","01","0008","11-23-802088"
"13","01","0010","11-23-802079"
"13","01","0011","11-23-802080"
"13","02","0002","11-23-802093"
"13","02","0003","11-23-802090"
"13","02","0005","11-23-802092"
"13","02","0006","11-23-802094"
"13","02","0007","11-23-802096"
"13","02","0008","11-23-802095"
"13","03","0001","11-23-802100"
"13","03","0002","11-23-802101"
"13","03","0005","11-23-454188"
"13","03","0007","11-23-802104"
"13","04","0003","11-23-802109"
"13","05","0002","11-23-802112"
"13","05","0004","11-23-802117"
"13","05","0005","11-23-802118"
"13","06","0001","11-23-802406"
"13","06","0002","11-23-802407"
"13","06","0003","11-23-802401"
"13","06","0004","11-23-802408"
"13","06","0006","11-23-802402"
"13","06","0007","11-23-802409"
"13","06","0008","11-23-802404"
"13","06","0009","11-23-802403"
"13","06","0010","11-23-802408"
"13","07","0003","11-23-802120"
"13","07","0004","11-23-802123"
"13","07","0010","11-23-802130"
"13","08","0002","11-23-802132"
"13","08","0008","11-23-802139"
"13","08","0009","11-23-802141"
"13","08","0011","11-23-802145"
"13","09","0001","11-23-802147"
"13","09","0002","11-23-802148"
"13","09","0005","11-23-802151"
"13","10","0001","11-23-802156"
"13","10","0002","11-23-802153"
"13","10","0003","11-23-459749"
"13","10","0004","11-23-802155"
"13","10","0005","11-23-802154"
"13","10","0006","11-23-802158"
"13","10","0007","11-23-802159"
"13","10","0009","11-23-802157"
"13","10","0010","11-23-802161"
"13","10","0012","11-23-802162"
"13","10","0013","11-23-802163"
"13","11","0001","11-23-802164"
"13","11","0002","11-23-802165"
"13","11","0003","11-23-802166"
"13","11","0004","11-23-802167"
"13","11","0005","11-23-802168"
"13","12","0005","11-23-802174"
"13","12","0006","11-23-802170"
"13","12","0007","91-13-1200105000"
"13","12","0009","11-23-802175"
"13","12","0010","11-23-802178"
"13","12","0011","11-23-802179"
"13","13","0001","11-23-802180"
"13","13","0002","11-23-802181"
"13","13","0005","11-23-802188"
"13","13","0006","11-23-802186"
"13","13","0009","11-23-802187"
"13","13","0010","11-23-802189"
"13","13","0011","11-23-802191"
"13","13","0012","11-23-802190"
"13","14","0001","11-23-802410"
"13","14","0003","11-23-802412"
"13","14","0004","11-23-802193"
"13","14","0005","11-23-802192"
"13","14","0006","11-23-802195"
"13","14","0008","11-23-802413"
"13","14","0010","11-23-802416"
"13","14","0011","11-23-802417"
"13","14","0012","11-23-802414"
"13","14","0013","11-23-802415"
